OBJECTID,COD_ID,NOME,BARR,SUB,PAC_INI,TEN_NOM,TEN_OPE,ATIP,RECONFIG,DIST,UNI_TR_AT,ENE_01,ENE_02,ENE_03,ENE_04,ENE_05,ENE_06,ENE_07,ENE_08,ENE_09,ENE_10,ENE_11,ENE_12,PERD_A3a,PERD_A4,PERD_B,PERD_MED,PERD_A3a_B,PERD_A4_B,PERD_B_A3a,PERD_B_A4,PNTMT_01,PNTMT_02,PNTMT_03,PNTMT_04,PNTMT_05,PNTMT_06,PNTMT_07,PNTMT_08,PNTMT_09,PNTMT_10,PNTMT_11,PNTMT_12,PNTBT_01,PNTBT_02,PNTBT_03,PNTBT_04,PNTBT_05,PNTBT_06,PNTBT_07,PNTBT_08,PNTBT_09,PNTBT_10,PNTBT_11,PNTBT_12,DESCR,PERD_A3aA4,PERD_A4A3a
"1078",DVPC-EQ-TR1,DVPC-EQ-TR1,DVPC-CT-TR5-BRRIGD,DVPC,07167022212B58D06M,"49",1.05,"1","0","390",DVPC-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1079",DVPC-EQ-TR2,DVPC-EQ-TR2,DVPC-CT-TR5-BRRIGD,DVPC,01767022212B58D06M,"49",1.05,"1","0","390",DVPC-EQ-TR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1080",DVPC-EQ-TR3,DVPC-EQ-TR3,DVPC-CT-TR5-BRRIGD,DVPC,-5540022212B58D06M,"49",1.05,"1","0","390",DVPC-EQ-TR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1081",DVPC-EQ-TR4,DVPC-EQ-TR4,DVPC-CT-TR5-BRRIGD,DVPC,10940022212B58D06M,"49",1.05,"1","0","390",DVPC-EQ-TR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1082",DVPC-EQ-TR5,DVPC-EQ-TR5,DVPC-CT-TR5-BRRIGD,DVPC,19332022212B58D06M,"49",1.05,"1","0","390",DVPC-EQ-TR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1083",DVPR-EQ-TR1,DVPR-EQ-TR1,DVPR-IB-B12-BRRIGD,DVPR,-1201015572B58D99M,"49",1.05,"1","0","390",DVPR-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1084",DVPR-EQ-TR2,DVPR-EQ-TR2,DVPR-IB-B12-BRRIGD,DVPR,07998015572B58D99M,"49",1.05,"1","0","390",DVPR-EQ-TR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1085",DVTA-EQ-TR1,DVTA-EQ-TR1,DVTA-IB-B12-BRRIGD,DVTA,-5254022212B58DC3M,"49",1.05,"1","0","390",DVTA-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1086",DVTA-EQ-TR2,DVTA-EQ-TR2,DVTA-IB-B12-BRRIGD,DVTA,-3254022212B58DC3M,"49",1.05,"1","0","390",DVTA-EQ-TR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1087",DVTA-EQ-TR4,DVTA-EQ-TR4,DVTA-IB-B12-BRRIGD,DVTA,01767022212B58DC3M,"49",1.05,"1","0","390",DVTA-EQ-TR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1088",DVTA-EQ-TR5,DVTA-EQ-TR5,DVTA-IB-B12-BRRIGD,DVTA,07167022212B58DC3M,"49",1.05,"1","0","390",DVTA-EQ-TR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1089",EGU0102,EGU  0102,"0",TEMG,016350-8902B58B16A,"49",1,"0","0","390","1428230",2469394.711,2519965.369,2598793.497,2318337.45,2469431.626,2406531.211,2426415.984,2552240.228,2515296.738,2437974.741,2488760.176,2474593.459,0,510951.6077,379933.6549,13121.05888,0,441360.0299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197860.1149,188718.4186,208169.7364,145277.8621,196823.0849,181140.1329,195059.8894,197688.252,187929.8333,166243.2511,169327.0642,183383.5756, ,0,0
"1090",EGU0103,EGU  0103,"0",TEMG,081350-9052B58B16A,"49",1.045,"0","0","390","1428232",2822404.424,2554123.533,2844993.336,2510422.567,2709718.347,2648213.631,2727603.074,2851863.588,2507682.508,2677473.638,2657656.465,2596821.27,0,734104.9016,280809.6631,31601.53072,0,516683.6404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211227.5371,178825.4249,215253.4366,158183.7032,204081.7324,187982.0909,206715.5977,209307.7989,181479.4218,178169.9183,183200.2919,186469.545, ,0,0
"1091",EGU0104,EGU  0104,"0",TEMG,032350-9052B58B16A,"49",1.045,"0","0","390","1428230",1404877.546,1342139.093,1392591.987,1270553.525,1388771.662,1380903.167,1370380.953,1468702.21,1378024.537,1305340.414,1220044.042,1348837.668,0,174182.4224,306382.9298,32005.319,0,292558.0145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107643.6769,96428.69584,107554.6791,80058.9161,103163.2315,100329.7513,107125.126,116990.1344,98958.58464,89691.09416,85362.31203,99079.85683, ,0,0
"1092",EGU0105,EGU  0105,"0",TEMG,065350-9052B58B16A,"49",1,"0","0","390","1428232",2952842.263,2767460.945,3086393.641,2685835.956,2931047.116,2717334.558,2814782.169,2946393.434,2725845.538,2742839.568,2744149.851,2779849.78,0,970296.408,422344.9631,66253.78075,0,362224.6004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219288.3385,192075.9701,232144.694,111869.5352,218093.8611,184662.3393,207369.1732,212088.9106,173111.2584,169823.6253,163727.0493,193641.2319, ,0,0
"1093",EMB0100,EMB  0100,DEMB-IB-B12-BRRIGD,DEMB,06900-36182B58B2CA,"49",1.05,"1","0","390",DEMB-EQ-TR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1094",EMB0101,EMB  0101,DEMB-IB-B12-BRRIGD,DEMB,009000-1182B58B2CA,"49",1.05,"1","0","390",DEMB-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1095",EMB0102,EMB  0102,DEMB-IB-B12-BRRIGD,DEMB,051000-1182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR2,2778504.312,2487436.149,2895997.618,2535905.11,2730027.372,2684230.046,2722269.688,2842294.376,2698392.105,2642885.534,2643719.01,2827084.694,0,484277.7338,533928.2405,141729.7726,0,439624.5769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218921.0396,184113.3714,228851.088,179060.798,214662.9289,201426.9208,217434.9903,216756.8192,210171.915,181831.1647,185854.8517,205989.6319, ,0,0
"1096",EMB0103,EMB  0103,DEMB-IB-B12-BRRIGD,DEMB,00900-36182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR1,2069880.334,1887064.044,2066235.596,1728409.857,2019526.637,1967939.402,1889242.562,2188834.445,1890454.84,1866957.401,1567716.812,2132724.304,0,210826.1435,403225.6432,142264.8554,0,440033.7938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164562.2008,140880.7926,164441.415,132766.4332,160348.1231,149575.0816,152850.3603,168665.8616,152919.9152,131489.2253,114581.8119,157583.8645, ,0,0
"1097",EMB0104,EMB  0104,DEMB-IB-B12-BRRIGD,DEMB,05100-36182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR2,2019881.68,1725828.171,2021008.681,1778819.116,1896887.335,1892987.643,1863803.269,2075121.803,1858573.448,1899790.885,1906773.781,1985832.223,0,149340.0456,534547.6176,124121.9613,0,364080.2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159379.2839,127661.5908,159793.4497,127559.3886,149262.8369,142135.8385,149133.6093,158513.1631,145392.9881,130826.3362,134336.9283,144937.2024, ,0,0
"1098",EMB0105,EMB  0105,DEMB-IB-B12-BRRIGD,DEMB,015000-1182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR1,3088204.549,2762870.843,3046108.308,2617159.517,2957246.044,2778940.201,2796601.797,3077702.866,2737879,2861751.36,2829639.683,3170896.914,0,453537.1793,493810.1775,179966.9199,0,582836.4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245623.3774,206374.608,242504.7732,201233.0891,234791.3376,211571.4779,226624.0097,237159.5261,221246.5093,201412.9981,205839.0863,233577.4216, ,0,0
"1099",EMB0106,EMB  0106,DEMB-IB-B12-BRRIGD,DEMB,06300-36182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR2,4586656.448,4153561.069,4739022.05,4116195.418,4688696.262,4548872.986,4605938.726,4744328.951,4352920.284,4330069.566,4368033.682,4561525.599,0,1313932.039,455635.8044,178462.9482,0,588053.0234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361864.2423,307503.0841,374651.9403,295568.0909,368843.5508,341732.7407,368457.6127,362384.6086,340905.2947,298740.5005,308520.4046,333331.2966, ,0,0
"1100",EMB0107,EMB  0107,DEMB-IB-B12-BRRIGD,DEMB,021000-1182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR1,4825867.844,4441282.458,4889852.9,4341088.463,4714850.856,4588991.729,4544083.489,4743812.493,4532517.134,4461650.398,4396404.241,4827145.363,0,1458279.056,479457.2729,149961.7171,0,509609.3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378965.3221,327445.9458,385018.6809,304765.1242,369766.1918,342539.6989,361357.121,361059.0354,348408.656,306708.3841,307017.1067,351730.4681, ,0,0
"1101",EMB0108,EMB  0108,DEMB-IB-B12-BRRIGD,DEMB,069000-1182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR2,2433070.245,2196421.968,2465795.059,2177789.902,2336969.209,2259586.627,2382371.396,2407851.824,2375018.005,2261207.846,2253622.739,2426733.22,0,322162.2488,411636.8768,144501.8279,0,479962.4619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193441.6135,163776.1234,196082.1439,165978.0678,185593.3738,171805.604,192613.8034,184989.0728,191097.5636,159441.0364,165789.6608,179930.0726, ,0,0
"1102",EMB0109,EMB  0109,DEMB-IB-B12-BRRIGD,DEMB,02700-36182B58B2CA,"49",1.045,"0","0","390",DEMB-EQ-TR1,5605822.29,4987609.539,5554465.96,5034701.266,5477905.488,5254854.342,5245359.899,5687442.56,5270764.577,5273220.136,5368786.664,5343171.54,0,977192.0018,1104472.632,184937.6007,0,908976.4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436466.9473,364082.6712,434093.1044,322452.1843,425096.5828,386411.1985,410998.5353,428691.9298,391375.3874,353458.8035,362408.8351,385736.5911, ,0,0
"1103",EMB0110,EMB  0110,DEMB-IB-B12-BRRIGD,DEMB,063000-1182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR2,2159455.652,1835803.093,2250020.77,1904746.731,2077680.68,1975554.728,1991217.726,2184426.908,1936848.5,2219184.822,1984405.621,2049964.236,0,203505.1685,436391.7833,125057.3056,0,443492.6293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171415.9233,136878.2077,178871.6822,146615.4624,165112.8619,150275.9611,161360.9128,168261.8976,155926.9677,156649.3503,145543.6324,151597.8275, ,0,0
"1104",EMB0111,EMB  0111,DEMB-IB-B12-BRRIGD,DEMB,01500-36182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR1,760475.9313,736861.9479,786152.9769,698817.2172,726495.2735,721612.0866,782162.3366,780968.5826,652706.0291,731814.825,741283.4643,751053.2007,0,17315.30614,200336.4493,47301.15329,0,176900.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60137.30685,54691.99786,62378.57521,55624.1067,57855.21398,54836.42351,63160.11297,59985.22357,52611.49427,52074.9311,55020.24746,55908.86086, ,0,0
"1105",EMB0112,EMB  0112,DEMB-IB-B12-BRRIGD,DEMB,057000-1182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR2,2356325.6,2262347.479,2401035.702,2228562.768,2294626.597,2248799.715,2388507.899,2410676.159,2074797.852,2283969.605,2227609.786,2339981.649,0,157159.8616,687395.3984,113205.5977,0,405219.8805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185107.2848,166432.846,188437.9137,160206.6808,181216.8177,166601.6437,189150.7752,181540.6237,153623.8748,164386.711,174464.8437,176525.7152, ,0,0
"1106",EMB0113,EMB  0113,DEMB-IB-B12-BRRIGD,DEMB,02100-36182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR1,2843563.242,2697092.939,2906381.943,2488328.988,2727409.292,2674699.032,2711988.78,2884212.481,2657957.936,2655650.175,2674619.351,2640994.829,0,506167.2978,452668.1448,146827.2097,0,475732.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225212.4814,200242.492,230491.1517,183183.6964,215369.5299,201891.9412,218076.9282,221043.9044,210549.3435,185432.7465,192584.8273,194050.6487, ,0,0
"1107",EMB0114,EMB  0114,DEMB-IB-B12-BRRIGD,DEMB,05700-36182B58B2CA,"49",1.05,"0","0","390",DEMB-EQ-TR2,2936927.702,2703811.012,3168797.063,2698033,2872549.659,2839638.828,3035727.412,3118495.84,2608781.116,2705426.58,2879071.68,2776431.121,0,522323.9321,587583.8151,136048.3993,0,424574.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231252.8896,199700.1431,250061.612,194502.283,225523.3314,211616.1206,241191.2322,239232.5012,206324.0764,191074.1493,210438.1502,205157.0581, ,0,0
"1108",EMB0115,EMB  0115,DEMB-IB-B12-BRRIGD,DEMB,027000-1182B58B2CA,"49",1.045,"0","0","390",DEMB-EQ-TR1,3696878.459,3346388.573,3848007.612,3231196.877,3703655.821,3481329.776,3513678.442,3871089.409,3354649.798,3446222.907,3713740.378,3735659.569,0,503881.4334,906858.715,189597.4005,0,595140.0615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290114.6104,245876.7697,302510.436,218653.5425,289358.8022,258654.0943,278267.0888,293653.0798,255428.5532,234022.6355,255715.4728,270992.8431, ,0,0
"1109",ERM0100,ERM  0100,DERM-CT-ING-BRFLEX,DERM,00748-51422B58DE2A,"49",1.05,"1","0","390",DERM-EQ-TR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1110",ERM0101,ERM  0101,DERM-CT-ING-BRFLEX,DERM,060480-1422B58DE2A,"49",1.05,"1","0","390",DERM-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1111",ERM0102,ERM  0102,DERM-CT-ING-BRFLEX,DERM,054480-1422B58DE2A,"49",1.05,"0","0","390",DERM-EQ-TR1,3912909.731,3302770.737,3857546.245,3315866.476,3531527.097,3452029.255,3500100.933,3670697.227,3518073.902,3554298.689,3418070.306,3536956.06,0,354206.2475,977634.9963,151367.1704,0,729068.1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303594.3602,239828.833,300571.5104,205501.7177,272778.6248,252196.2167,272544.8643,275492.7166,256972.049,235199.1551,226082.1654,253761.0938, ,0,0
"1112",ERM0103,ERM  0103,DERM-CT-ING-BRFLEX,DERM,01348-51422B58DE2A,"49",1.045,"0","0","390",DERM-EQ-TR2,2977255.101,2409811.602,2896879.014,2555367.313,2675496.531,2679937.656,2693343.035,2831285.333,2636633.562,2864427.133,2481028.488,2688885.808,0,245030.138,656448.7774,138502.5396,0,581531.0487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233931.3846,178313.5369,228392.4093,179605.9183,210004.74,200373.0675,214673.8353,215796.1505,204789.3445,197744.8914,175776.7224,196830.805, ,0,0
"1113",ERM0104,ERM  0104,DERM-CT-ING-BRFLEX,DERM,06048-51422B58DE2A,"49",1.05,"0","0","390",DERM-EQ-TR1,3152614.835,2696979.269,3037439.704,2664477.148,2802771.419,2650346.52,2763482.905,2933113.254,2867568.598,2863275.619,2676476.856,2909244.211,0,265308.5537,676879.0858,175139.1887,0,604126.5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248645.354,199578.6581,240080.2284,191622.8176,220650.6877,199023.598,221247.6402,224144.1562,224564.8118,197499.19,190079.3678,212817.143, ,0,0
"1114",ERM0105,ERM  0105,DERM-CT-ING-BRFLEX,DERM,007480-1422B58DE2A,"49",1.05,"0","0","390",DERM-EQ-TR2,1644302.935,1356850.177,1587609.112,1467603.507,1468950.106,1418159.22,1458247.578,1552606.665,1491598.397,1506589.948,1354962.379,1530498.945,0,70898.44738,355858.5638,110689.725,0,369708.0978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130729.0148,100959.0406,126072.581,109846.4511,116238.8415,107399.2689,117582.499,119255.915,119130.2733,105085.4871,97497.71444,112394.7992, ,0,0
"1115",ERM0106,ERM  0106,DERM-CT-ING-BRFLEX,DERM,05448-51422B58DE2A,"49",1.05,"0","0","390",DERM-EQ-TR1,2192720.964,2012887.865,2263968.327,1913017.956,2159002.536,1960573.486,1990276.786,2140692.029,1998282.619,2074835.941,2033955.661,2267712.945,0,131159.1403,469013.8641,131212.1347,0,497165.7022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174500.4737,151710.8742,181390.0616,157743.7556,172657.1231,150307.2158,161860.6421,165440.3535,162711.2042,147754.2265,150126.9508,168663.3061, ,0,0
"1116",ERM0107,ERM  0107,DERM-CT-ING-BRFLEX,DERM,01948-51422B58DE2A,"49",1.05,"0","0","390",DERM-EQ-TR2,2606610.858,2321200.466,2639731.892,2143479.376,2368830.785,2274263.254,2277474.58,2466257.299,2411514.711,2340419.873,2360604.625,1988399.147,0,185236.3836,388844.4214,110616.6896,0,632395.8917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206346.1119,173270.0716,210150.2965,172810.7493,189147.7295,173577.4832,184800.2176,191118.275,195991.3261,171418.4705,181467.5234,150334.0679, ,0,0
"1117",ERM0108,ERM  0108,DERM-CT-ING-BRFLEX,DERM,048480-1422B58DE2A,"49",1.05,"0","0","390",DERM-EQ-TR1,2777484.201,2487956.673,2829735.054,2344607.983,2552892.836,2518341.106,2496872.676,2687362.566,2584909.509,2549289.609,2536808.389,2689885.954,0,214618.4539,531688.7091,169718.2412,0,629339.3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220915.8864,185666.9848,225103.3314,180996.1247,203073.0774,191963.3022,202503.7114,207550.9608,208429.4017,175227.3439,186033.107,199464.614, ,0,0
"1118",ERM0109,ERM  0109,DERM-CT-ING-BRFLEX,DERM,013480-1422B58DE2A,"49",1.05,"0","0","390",DERM-EQ-TR2,2893155.59,2729651.6,3205603.115,2629353.225,3254873.858,3077507.962,3107479.279,3314383.612,3219505.781,3000204.538,3125819.414,2788108.047,0,282438.7604,766883.9979,143742.7669,0,629823.8269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226431.993,200067.4622,251637.6371,177283.3965,254182.7679,227982.0318,245450.4209,251278.2821,244261.047,203606.6568,215396.1942,202592.3602, ,0,0
"1119",ERM0110,ERM  0110,DERM-CT-ING-BRFLEX,DERM,04848-51422B58DE2A,"49",1.05,"0","0","390",DERM-EQ-TR1,3007850.811,2741099.404,2967748.51,2469771.266,2696122.016,2617929.449,2575016.252,2868846.557,2715243.1,2621259.573,2458795.961,2595458.351,0,219367.4515,788051.3895,139016.5862,0,537720.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235122.6998,200744.5273,232742.6483,164018.7577,210132.1888,193665.4974,203121.0429,217091.2525,204775.0855,176898.6092,167891.6692,187793.8371, ,0,0
"1120",ERM0111,ERM  0111,DERM-CT-ING-BRFLEX,DERM,019480-1422B58DE2A,"49",1.045,"0","0","390",DERM-EQ-TR2,2251026.674,2015206.947,2226057.976,1981313.111,2155585.753,2081316.22,3385182.925,2239617.154,2015161.359,1945926.785,1956626.424,2162767.11,0,237704.7659,513605.6865,108957.0949,0,467189.8724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176767.3437,148354.5604,175240.7742,136473.6636,168775.9153,155071.479,268645.1227,170271.2547,154712.2448,132722.4082,135826.1395,157255.8483, ,0,0
"1121",ESP0100,ESP  0100,DESP-IB-ING-BRIGMT,DESP,10502-41942B58B02A,"49",1.05,"1","0","390",DESP-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1122",ESP0101,ESP  0101,DESP-IB-ING-BRIGMT,DESP,02482-76032B58B02A,"49",1.05,"1","0","390",DESP-EQ-TR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1123",ESP0102,ESP  0102,DESP-IB-ING-BRIGMT,DESP,00782-41182B58B02A,"49",1.05,"0","0","390",DESP-EQ-TR3,1896395.33,1695270.516,1880882.465,1662589.337,1791926.514,1685889.033,1750417.932,1834035.04,1728003.09,1797266.91,1860691.511,1853631.816,0,183995.4838,400405.622,84093.80613,0,397454.4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149131.7086,124990.0353,148261.5988,115761.3876,140469.5013,125891.8834,139259.5232,139588.2297,133319.1914,122774.7398,129364.367,134804.3719, ,0,0
"1124",ESP0103,ESP  0103,DESP-IB-ING-BRIGMT,DESP,03252-41332B58B02A,"49",1.05,"0","0","390",DESP-EQ-TR2,7278392.23483,6293456.713874,6666934.025404,5900369.597607,6130055.665303,5846556.147292,5733257.436681,6534311.524651,6323865.423435,6016064.508749,6202853.764668,6426308.12438,0,1965326.758,449831.4168,156609.1632,0,549380.1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507164.1927,411315.8219,465639.4933,360658.3354,425719.3555,386713.2996,403895.7477,440702.2123,431011.698,363844.7822,381991.4708,414336.3093, ,0,0
"1125",ESP0104,ESP  0104,DESP-IB-ING-BRIGMT,DESP,09802-41792B58B02A,"49",1.05,"1","0","390",DESP-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"1126",ESP0105,ESP  0105,DESP-IB-ING-BRIGMT,DESP,07802-41642B58B02A,"49",1.05,"0","0","390",DESP-EQ-TR2,2323910.27,2229996.486,2427006.036,2072512.714,2252811.908,2172323.452,1995426.081,2064024.99,2120208.158,2116685.532,1966238.947,2041389.797,0,452705.7706,510033.4932,27365.92867,0,278989.7424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179925.5493,161766.3155,188747.8544,125261.3098,173649.2134,158202.6256,154840.3591,154576.7865,153508.8833,139441.4138,128860.5259,146105.9375, ,0,0
"1127",ESP0106,ESP  0106,DESP-IB-ING-BRIGMT,DESP,03182-76182B58B02A,"49",1.05,"0","0","390",DESP-EQ-TR3,4162292.694,3550282.198,4160040.647,3588435.097,4086352.227,3707791.05,3532257.511,3751687.359,3487460.09,3396390.642,3699622.118,3831772.841,0,505002.2229,675700.7238,142599.9385,0,869798.7518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327233.9017,261988.5703,328044.3026,256582.1892,322603.0713,280159.884,285027.8391,286270.0658,271423.3117,234382.4009,262946.0046,282512.5762, ,0,0
"1128",ESP0107,ESP  0107,DESP-IB-ING-BRIGMT,DESP,05382-76332B58B02A,"49",1.05,"0","0","390",DESP-EQ-TR1,33657.70795,33595.08121,36642.6,34898.5531,33273.219,29055.26754,36518.82465,34938.44161,37323.2461,32896.9425,31897.96507,27908.43218,0,5.947145,1511.648048,597.715938,0,16430.77351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645.366129,2478.244982,2886.991758,2418.437297,2606.739252,2168.928448,2901.270663,2657.640581,2873.239386,2244.392928,2211.061012,2028.476889, ,0,0
"1129",ESP0108,ESP  0108,DESP-IB-ING-BRIGMT,DESP,06802-41642B58B02A,"49",1.05,"0","0","390",DESP-EQ-TR2,63602.11635,46120.33457,61623.02664,58047.8796,62334.40411,50662.1664,55293.81489,52423.01152,54361.1948,50421.81235,51825.34895,44107.53004,0,301.951333,1165.45986,1677.749187,0,29273.19279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4940.299937,3359.014763,4805.866635,3618.67274,4821.680289,3710.034269,4311.702194,3939.224212,3989.293849,3347.037786,3437.115067,3167.369485, ,0,0
"1130",ESP0109,ESP  0109,DESP-IB-ING-BRIGMT,DESP,0-217-41032B58B02A,"49",1.05,"0","0","390",DESP-EQ-TR3,1119339.93,1207068.343,1326875.613,1094540.867,1268444.7,949760.52,1047328.252,1068755.528,1130496.329,1221777.563,1080976.089,1151816.961,0,85546.6844,333986.9356,16898.55795,0,259607.0522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86448.12009,87326.14545,102969.378,64563.0538,97510.51898,68882.79345,80949.83504,79834.10062,81001.97178,80016.949,70166.5365,82227.66139, ,0,0
"1131",ESP0110,ESP  0110,DESP-IB-ING-BRIGMT,DESP,06182-76332B58B02A,"49",1.045,"0","0","390",DESP-EQ-TR1,5373130.975,5183378.626,5596009.856,5049752.893,5399377.238,5135692.974,5239226.561,5588270.043,5469701.737,5028062.242,5036937.267,5385603.571,0,1373022.164,473039.9817,155805.8571,0,875417.4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423742.596,383477.053,442736.838,374282.2426,426772.4271,387782.958,421831.271,428882.6398,434842.6468,355988.9748,370056.8703,398779.0224, ,0,0
"1132",ESP0111,ESP  0111,DESP-IB-ING-BRIGMT,DESP,02552-41332B58B02A,"49",1.05,"0","0","390",DESP-EQ-TR2,3691678.638,3361182.262,3703257.917,3260030.326,3712396.087,3556108.381,3556791.327,3727541.883,3682934.281,3507088.776,3815237.355,3859071.548,0,745197.7157,610125.6129,89348.08624,0,649030.5594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287708.8435,245438.4191,289636.5596,209827.4358,288277.7139,261596.9162,278903.1617,281194.431,274268.3428,235025.6561,258260.8632,282839.3704, ,0,0
